realization	parameter	index	value
17266	kd	7	
17266	kd	8	
17266	kf	0	0.7812608131005626
17266	kf	1	0.48003344469136333
17266	kf	2	0.1856352755635433
17266	kf	3	1.0
17266	kf	4	0.37662156654703555
17266	kf	5	0.7985346365593857
17266	kf	6	0.3509352531777737
17266	kf	7	0.04323711304636251
17266	kf	8	0.5488790362344783
17267	kd	0	
17267	kd	1	
17267	kd	2	
17267	kd	3	
17267	kd	4	
17267	kd	5	
17267	kd	6	
17267	kd	7	
17267	kd	8	
17267	kd	9	
17267	kd	10	
17267	kf	0	0.29559775446826675
17267	kf	1	0.10656742897346946
17267	kf	2	0.7676648938928236
17267	kf	3	1.0
17267	kf	4	0.2539713765097273
17267	kf	5	0.09640877738223765
17267	kf	6	0.3970779759999573
17267	kf	7	0.552748014360683
17267	kf	8	0.7644157772745417
17267	kf	9	0.002054776904477584
17267	kf	10	0.42260527915970547
17268	kd	0	
17268	kd	1	
17268	kd	2	
17268	kd	3	
17268	kd	4	
17268	kd	5	
17268	kd	6	
17268	kd	7	
17268	kf	0	0.293845403065488
17268	kf	1	0.15512769474474442
17268	kf	2	0.4477027359501816
17268	kf	3	0.6305384513877952
17268	kf	4	0.7920324757531783
17268	kf	5	0.6253624776936002
17268	kf	6	0.9482846334405486
17268	kf	7	1.0
17269	kd	0	
17269	kd	1	
17269	kd	2	
17269	kd	3	
17269	kd	4	
17269	kd	5	
17269	kd	6	
17269	kd	7	
17269	kf	0	0.41310512889271145
17269	kf	1	0.518006263494582
17269	kf	2	0.08093127276418279
17269	kf	3	0.20114067829909432
17269	kf	4	0.2715615542504711
17269	kf	5	0.7896219335984895
17269	kf	6	0.3541268884972378
17269	kf	7	1.0
17270	kd	0	
17270	kd	1	
17270	kd	2	
17270	kd	3	
17270	kd	4	
17270	kf	0	1.0
17270	kf	1	0.2123087610849037
17270	kf	2	0.8554578393543188
17270	kf	3	0.2826204401984882
17270	kf	4	0.36656215834928374
17271	kd	0	
17271	kd	1	
17271	kd	2	
17271	kd	3	
17271	kd	4	
17271	kd	5	
17271	kd	6	
17271	kd	7	
17271	kf	0	1.0
17271	kf	1	0.16556307226347822
17271	kf	2	0.5770651012977854
17271	kf	3	0.1720682360409122
17271	kf	4	0.18129657580840644
17271	kf	5	0.2991165581395071
17271	kf	6	0.5439313642133394
17271	kf	7	0.9235324250019962
17272	kd	0	
17272	kd	1	
17272	kd	2	
17272	kd	3	
17272	kd	4	
17272	kd	5	
17272	kd	6	
17272	kd	7	
17272	kf	0	0.6779624563415061
17272	kf	1	0.9769736621662417
17272	kf	2	1.0
17272	kf	3	0.12059186666811005
17272	kf	4	0.34815926203345504
17272	kf	5	0.599069688397116
17272	kf	6	0.04520375185799572
17272	kf	7	0.8168325932464459
17273	kd	0	
17273	kd	1	
17273	kd	2	
17273	kf	0	0.09791869153314062
17273	kf	1	1.0
17273	kf	2	0.3197355669344326
17274	kd	0	
17274	kd	1	
17274	kd	2	
17274	kd	3	
17274	kd	4	
17274	kd	5	
17274	kf	0	0.3291855393129566
17274	kf	1	0.17398919504797655
17274	kf	2	0.45260419961230647
17274	kf	3	1.0
17274	kf	4	0.9203729032665545
17274	kf	5	0.5367055570874694
17275	kd	0	
17275	kd	1	
17275	kd	2	
17275	kd	3	
17275	kd	4	
17275	kf	0	0.5538460464401439
17275	kf	1	1.0
17275	kf	2	0.2729893479268747
17275	kf	3	0.17792786858754153
17275	kf	4	0.5280638905269992
17276	kd	0	
17276	kd	1	
17276	kd	2	
17276	kd	3	
17276	kd	4	
17276	kd	5	
17276	kd	6	
17276	kd	7	
17276	kd	8	
17276	kd	9	
17276	kd	10	
17276	kf	0	0.7036082040823122
17276	kf	1	0.6258976952217795
17276	kf	2	0.328177920890448
17276	kf	3	0.4702264118971013
17276	kf	4	0.8745579595739227
17276	kf	5	1.0
17276	kf	6	0.3460026005934528
17276	kf	7	0.8163003130991318
17276	kf	8	0.4708099972798574
17276	kf	9	0.5692175761478004
17276	kf	10	0.6082549294026977
17277	kd	0	
17277	kd	1	
17277	kd	2	
17277	kd	3	
17277	kd	4	
17277	kd	5	
17277	kd	6	
17277	kd	7	
17277	kd	8	
17277	kd	9	
17277	kd	10	
17277	kf	0	0.7267852377064993
17277	kf	1	0.6754730124806755
17277	kf	2	1.0
17277	kf	3	0.2401052500225468
17277	kf	4	0.5254479519945382
17277	kf	5	0.5718732020216937
17277	kf	6	0.7299271751624898
17277	kf	7	0.31264906761796213
17277	kf	8	0.08506367637684575
17277	kf	9	0.13215297089168412
17277	kf	10	0.8558144224610188
17278	kd	0	
17278	kd	1	
17278	kd	2	
17278	kd	3	
17278	kd	4	
17278	kd	5	
17278	kd	6	
17278	kd	7	
17278	kf	0	0.18881132125903036
17278	kf	1	0.07344873889102999
17278	kf	2	0.8610869281610702
17278	kf	3	0.13028153902079312
17278	kf	4	1.0
17278	kf	5	0.2941136067694762
17278	kf	6	0.21071794034195843
17278	kf	7	0.9470441322212106
17279	kd	0	
17279	kd	1	
17279	kf	0	1.0
17279	kf	1	0.5156733361649863
17280	kd	0	
17280	kd	1	
17280	kd	2	
17280	kd	3	
17280	kf	0	0.6149520532947965
17280	kf	1	0.5712290681655882
17280	kf	2	1.0
17280	kf	3	0.6495376677483071
17281	kd	0	
17281	kd	1	
17281	kd	2	
17281	kd	3	
17281	kd	4	
17281	kd	5	
17281	kd	6	
17281	kf	0	0.879846370364434
17281	kf	1	0.4637136085847098
17281	kf	2	1.0
17281	kf	3	0.4704335366462235
17281	kf	4	0.9710466792019198
17281	kf	5	0.9790831799662473
17281	kf	6	0.5308690077284556
17282	kd	0	
17282	kd	1	
17282	kd	2	
17282	kd	3	
17282	kd	4	
17282	kd	5	
17282	kd	6	
17282	kf	0	0.012348647695521797
17282	kf	1	0.33918436245908856
17282	kf	2	0.8135393777205584
17282	kf	3	1.0
17282	kf	4	0.40987252773086524
17282	kf	5	0.3702616325397379
17282	kf	6	0.9534036836044352
17283	kd	0	
17283	kd	1	
17283	kd	2	
17283	kd	3	
17283	kd	4	
17283	kf	0	0.18166792356185266
17283	kf	1	0.061460523384217085
17283	kf	2	0.9243895214667854
17283	kf	3	0.8660925848064084
17283	kf	4	1.0
17284	kd	0	
17284	kd	1	
17284	kd	2	
17284	kd	3	
17284	kd	4	
17284	kd	5	
17284	kd	6	
17284	kd	7	
17284	kd	8	
17284	kf	0	0.6423262180000765
17284	kf	1	0.13402943739377612
17284	kf	2	0.2875657219859009
17284	kf	3	0.7954246634828644
17284	kf	4	0.4094547282891086
17284	kf	5	0.5805887772937977
17284	kf	6	0.01782378190936375
17284	kf	7	1.0
17284	kf	8	0.5098636716024026
17285	kd	0	
17285	kd	1	
17285	kd	2	
17285	kd	3	
17285	kd	4	
17285	kd	5	
17285	kd	6	
17285	kd	7	
17285	kd	8	
17285	kf	0	0.17206366101714365
17285	kf	1	0.3309499982222991
17285	kf	2	0.0613377086272754
17285	kf	3	0.8710486196085194
17285	kf	4	0.8434799381075986
17285	kf	5	0.9282003735667768
17285	kf	6	1.0
17285	kf	7	0.9153515864644131
17285	kf	8	0.3769028921277532
17286	kd	0	
17286	kd	1	
17286	kd	2	
17286	kd	3	
17286	kd	4	
17286	kf	0	0.09237259803819856
17286	kf	1	0.07100728482357903
17286	kf	2	1.0
17286	kf	3	0.455162244905895
17286	kf	4	0.1690634092899866
17287	kd	0	
17287	kd	1	
17287	kd	2	
17287	kd	3	
17287	kd	4	
17287	kd	5	
17287	kd	6	
17287	kd	7	
17287	kf	0	0.3852131107329155
17287	kf	1	0.3115162108864907
17287	kf	2	0.3994286436671116
17287	kf	3	0.923953628798625
17287	kf	4	1.0
17287	kf	5	0.2058402438770298
17287	kf	6	0.5777820672148647
17287	kf	7	0.6838058308557016
17288	kd	0	
17288	kd	1	
17288	kd	2	
17288	kd	3	
17288	kd	4	
17288	kf	0	1.0
17288	kf	1	0.9583917526203769
17288	kf	2	0.15377582882088553
17288	kf	3	0.5595735427060656
17288	kf	4	0.8893706335294886
17289	kd	0	
17289	kd	1	
17289	kd	2	
17289	kd	3	
17289	kd	4	
17289	kd	5	
17289	kd	6	
17289	kd	7	
17289	kd	8	
17289	kd	9	
17289	kd	10	
17289	kf	0	0.044513178186946153
17289	kf	1	0.9130656451273387
17289	kf	2	0.9360544570589303
17289	kf	3	0.18915878959221633
17289	kf	4	0.9970898383515847
17289	kf	5	0.9782759587232189
17289	kf	6	0.2645989823511885
17289	kf	7	0.2936942127215185
17289	kf	8	0.48116521059661943
17289	kf	9	1.0
17289	kf	10	0.7101987957896951
17290	kd	0	
17290	kd	1	
17290	kd	2	
17290	kd	3	
17290	kd	4	
17290	kd	5	
17290	kd	6	
17290	kd	7	
17290	kd	8	
17290	kd	9	
17290	kd	10	
17290	kf	0	0.3511047999811205
17290	kf	1	0.09870046155142827
17290	kf	2	0.4868675269156732
17290	kf	3	0.22255723526808788
17290	kf	4	1.0
17290	kf	5	0.039187466063863155
17290	kf	6	0.19840878194235165
17290	kf	7	0.6245250396986751
17290	kf	8	0.3252912488400389
17290	kf	9	0.13936543776765714
17290	kf	10	0.2490416101294095
17291	kd	0	
17291	kd	1	
17291	kd	2	
17291	kd	3	
17291	kd	4	
17291	kd	5	
17291	kf	0	0.5067843130977521
17291	kf	1	0.5340949571883462
17291	kf	2	0.5378301885630188
17291	kf	3	0.9305210656057002
17291	kf	4	0.6531834627682527
17291	kf	5	1.0
17292	kd	0	
17292	kd	1	
17292	kd	2	
17292	kd	3	
17292	kd	4	
17292	kd	5	
17292	kd	6	
17292	kd	7	
17292	kd	8	
17292	kd	9	
17292	kf	0	0.25306850361979194
17292	kf	1	0.48013100353157345
17292	kf	2	0.965259617234813
17292	kf	3	0.007393733703561902
17292	kf	4	0.7300250588205914
17292	kf	5	0.4813043588890634
17292	kf	6	1.0
17292	kf	7	0.27477447232568164
17292	kf	8	0.8713564149490741
17292	kf	9	0.1697412617228565
17293	kd	0	
17293	kd	1	
17293	kd	2	
17293	kd	3	
17293	kd	4	
17293	kd	5	
17293	kf	0	0.4318944999799971
17293	kf	1	0.5870822988836703
17293	kf	2	0.9081132291868587
17293	kf	3	0.5418052677207154
17293	kf	4	1.0
17293	kf	5	0.6739090834512778
17294	kd	0	
17294	kd	1	
17294	kd	2	
17294	kd	3	
17294	kd	4	
17294	kf	0	0.13236585030565262
17294	kf	1	0.5096715221060721
17294	kf	2	1.0
17294	kf	3	0.4111615267275703
17294	kf	4	0.6251637757069191
17295	kd	0	
17295	kd	1	
17295	kd	2	
17295	kd	3	
17295	kf	0	1.0
17295	kf	1	0.3868211223639293
17295	kf	2	0.9530768307028359
17295	kf	3	0.6277647044975445
17296	kd	0	
17296	kd	1	
17296	kd	2	
17296	kd	3	
17296	kf	0	0.516154528585175
17296	kf	1	0.5198907225079108
17296	kf	2	1.0
17296	kf	3	0.7609180636835438
17297	kd	0	
17297	kd	1	
17297	kd	2	
17297	kd	3	
17297	kd	4	
17297	kd	5	
17297	kf	0	1.0
17297	kf	1	0.18221470540119214
17297	kf	2	0.43174385657873016
17297	kf	3	0.5397678571673414
17297	kf	4	0.9709152154382864
17297	kf	5	0.4852555129356281
17298	kd	0	
17298	kd	1	
17298	kd	2	
17298	kd	3	
17298	kd	4	
17298	kd	5	
17298	kd	6	
17298	kd	7	
17298	kd	8	
17298	kd	9	
17298	kd	10	
17298	kf	0	0.6577976450474092
17298	kf	1	1.0
17298	kf	2	0.6669064308073336
17298	kf	3	0.8738668746359682
17298	kf	4	0.8275147331591809
17298	kf	5	0.36905740909129525
17298	kf	6	0.029922850332170566
17298	kf	7	0.380204464240722
17298	kf	8	0.3914952610064258
17298	kf	9	0.014022665461149686
17298	kf	10	0.4682406180825988
17299	kd	0	
17299	kd	1	
17299	kd	2	
17299	kd	3	
17299	kd	4	
17299	kd	5	
17299	kd	6	
17299	kd	7	
17299	kd	8	
17299	kd	9	
17299	kf	0	0.9735214823914445
17299	kf	1	0.9720615280768508
17299	kf	2	0.6995360998370762
17299	kf	3	0.3130561889296769
17299	kf	4	0.9571682743670633
17299	kf	5	0.46075079993194695
17299	kf	6	0.1557312024811406
17299	kf	7	1.0
17299	kf	8	0.8328459091210481
17299	kf	9	0.7976188473830067
17300	kd	0	
17300	kd	1	
17300	kd	2	
17300	kd	3	
17300	kd	4	
17300	kd	5	
17300	kf	0	0.6488164652015463
17300	kf	1	1.0
17300	kf	2	0.47027885283093673
17300	kf	3	0.5101620248559099
17300	kf	4	0.9738825996196211
17300	kf	5	0.06018744400253797
17301	kd	0	
17301	kd	1	
17301	kd	2	
17301	kd	3	
17301	kd	4	
17301	kd	5	
17301	kd	6	
17301	kf	0	0.12737891471635956
17301	kf	1	0.04898333617811143
17301	kf	2	0.7417447600328845
17301	kf	3	0.8171708717924963
17301	kf	4	0.5382945085748282
17301	kf	5	0.24517507942561015
17301	kf	6	1.0
17302	kd	0	
17302	kd	1	
17302	kd	2	
17302	kd	3	
17302	kd	4	
17302	kd	5	
17302	kd	6	
17302	kf	0	0.16736844593823444
17302	kf	1	0.8261421798606865
17302	kf	2	0.8863271224042218
17302	kf	3	1.0
17302	kf	4	0.8234357149073844
17302	kf	5	0.7064185162071035
17302	kf	6	0.9462603358886165
17303	kd	0	
17303	kd	1	
17303	kd	2	
17303	kd	3	
17303	kd	4	
17303	kd	5	
17303	kf	0	1.0
17303	kf	1	0.16068542170388683
17303	kf	2	0.28959352311315295
17303	kf	3	0.21688013699504677
17303	kf	4	0.045974151911290784
17303	kf	5	0.7789634123090523
17304	kd	0	
17304	kd	1	
17304	kd	2	
17304	kd	3	
17304	kd	4	
17304	kd	5	
17304	kf	0	0.4950551643187043
17304	kf	1	0.5819756379707736
17304	kf	2	0.7228745396397988
17304	kf	3	0.8664147320588927
17304	kf	4	1.0
17304	kf	5	0.030117070007730666
17305	kd	0	
17305	kd	1	
17305	kd	2	
17305	kd	3	
17305	kd	4	
17305	kd	5	
17305	kd	6	
17305	kd	7	
17305	kd	8	
17305	kf	0	0.2760906510894616
17305	kf	1	0.3936716045211832
17305	kf	2	0.5403411324054543
17305	kf	3	0.6340727522540132
17305	kf	4	0.5823599723584271
17305	kf	5	0.9990679248761429
17305	kf	6	0.4996565138089893
17305	kf	7	0.8998507859160961
17305	kf	8	1.0
17306	kd	0	
17306	kd	1	
17306	kd	2	
17306	kd	3	
17306	kd	4	
17306	kd	5	
17306	kd	6	
17306	kd	7	
17306	kd	8	
17306	kd	9	
17306	kd	10	
17306	kf	0	0.01809086269729569
17306	kf	1	0.7870907856188508
17306	kf	2	0.12024969337767034
17306	kf	3	0.2699231985216041
17306	kf	4	0.7036229770051388
17306	kf	5	0.9649159451895357
17306	kf	6	0.7436260896424998
17306	kf	7	0.22059570593276398
17306	kf	8	0.6155377491794598
17306	kf	9	0.4158956053572774
17306	kf	10	1.0
17307	kd	0	
17307	kd	1	
17307	kd	2	
17307	kd	3	
17307	kd	4	
17307	kd	5	
17307	kd	6	
17307	kd	7	
17307	kd	8	
17307	kd	9	
17307	kf	0	0.8210568986806098
17307	kf	1	0.6911170394719731
17307	kf	2	0.9019094265130163
17307	kf	3	0.55586270796281
17307	kf	4	0.07681438958748221
17307	kf	5	0.08947464547697515
17307	kf	6	0.7111983822713198
17307	kf	7	0.33119306510451374
17307	kf	8	1.0
17307	kf	9	0.23574314360266035
17308	kd	0	
17308	kd	1	
17308	kd	2	
17308	kd	3	
17308	kd	4	
17308	kd	5	
17308	kf	0	0.6685276873938358
17308	kf	1	0.7377175247734509
17308	kf	2	0.5916036052481449
17308	kf	3	1.0
17308	kf	4	0.7660169463205209
17308	kf	5	0.31236733897744384
17309	kd	0	
17309	kd	1	
17309	kd	2	
17309	kd	3	
17309	kd	4	
17309	kd	5	
17309	kd	6	
17309	kd	7	
17309	kd	8	
17309	kd	9	
17309	kf	0	0.8540760843202253
17309	kf	1	1.0
17309	kf	2	0.18543710467390026
17309	kf	3	0.015464593980955062
17309	kf	4	0.5989264631296914
17309	kf	5	0.1820181757586675
17309	kf	6	0.31475914752328094
17309	kf	7	0.5118851626442139
17309	kf	8	0.19482176042008867
17309	kf	9	0.7689056054014861
17310	kd	0	
17310	kd	1	
17310	kd	2	
17310	kd	3	
17310	kd	4	
17310	kd	5	
17310	kf	0	0.40763190291908985
17310	kf	1	1.0
17310	kf	2	0.3189777224863263
17310	kf	3	0.025158057209746947
17310	kf	4	0.8599393352292526
17310	kf	5	0.26725027674509905
17311	kd	0	
17311	kd	1	
17311	kd	2	
17311	kd	3	
17311	kd	4	
17311	kd	5	
17311	kd	6	
17311	kd	7	
17311	kd	8	
17311	kd	9	
17311	kf	0	1.0
17311	kf	1	0.8351012863758976
17311	kf	2	0.018959907484387212
17311	kf	3	0.8541312160975871
17311	kf	4	0.28137305882957947
17311	kf	5	0.9306406691122107
17311	kf	6	0.8093246877997428
17311	kf	7	0.46467806004363243
17311	kf	8	0.47615277109720733
17311	kf	9	0.3178511248038432
17312	kd	0	
17312	kd	1	
17312	kd	2	
17312	kd	3	
17312	kd	4	
17312	kf	0	1.0
17312	kf	1	0.40759099419544476
17312	kf	2	0.13528003954304216
17312	kf	3	0.4072381333079052
17312	kf	4	0.9391414743588005
17313	kd	0	
17313	kd	1	
17313	kd	2	
17313	kd	3	
17313	kd	4	
17313	kd	5	
17313	kd	6	
17313	kd	7	
17313	kd	8	
17313	kd	9	
17313	kf	0	0.8374648313218394
17313	kf	1	0.30773306280334234
17313	kf	2	0.3090848649143451
17313	kf	3	0.40953032716972737
17313	kf	4	0.572501369767138
17313	kf	5	1.0
17313	kf	6	0.7789005642083424
17313	kf	7	0.19784074769808765
17313	kf	8	0.4810929799934458
17313	kf	9	0.18812771623072222
17314	kd	0	
17314	kd	1	
17314	kd	2	
17314	kd	3	
17314	kd	4	
17314	kd	5	
17314	kd	6	
17314	kd	7	
17314	kd	8	
17314	kd	9	
17314	kd	10	
17314	kf	0	0.37910807749495984
17314	kf	1	0.7133956389018797
17314	kf	2	0.6326072239489355
17314	kf	3	0.7328118574245839
17314	kf	4	0.49684740896987617
17314	kf	5	0.26547059676754275
17314	kf	6	0.9966641583487693
17314	kf	7	0.6299253748151619
17314	kf	8	1.0
17314	kf	9	0.20662916470681492
17314	kf	10	0.27843660178236807
17315	kd	0	
17315	kd	1	
17315	kd	2	
17315	kd	3	
17315	kd	4	
17315	kd	5	
17315	kd	6	
17315	kf	0	0.46442708999425963
17315	kf	1	0.9842782704143028
17315	kf	2	0.7702525418402344
17315	kf	3	0.7795387591585847
17315	kf	4	1.0
17315	kf	5	0.8887402765865965
17315	kf	6	0.8623771342823426
17316	kd	0	
17316	kd	1	
17316	kd	2	
17316	kd	3	
17316	kd	4	
17316	kd	5	
17316	kd	6	
17316	kd	7	
17316	kd	8	
17316	kf	0	1.0
17316	kf	1	0.44894342876820326
17316	kf	2	0.05299503390959729
17316	kf	3	0.891177490483342
17316	kf	4	0.8280118203730109
17316	kf	5	0.22093920906532835
17316	kf	6	0.12611929877428057
17316	kf	7	0.8076543194187826
17316	kf	8	0.5848639421662758
17317	kd	0	
17317	kd	1	
17317	kd	2	
17317	kd	3	
17317	kf	0	0.6002041327581435
17317	kf	1	1.0
17317	kf	2	0.12675179653783505
17317	kf	3	0.4295949887597675
17318	kd	0	
17318	kd	1	
17318	kd	2	
17318	kd	3	
17318	kd	4	
17318	kf	0	0.8616089965015828
17318	kf	1	0.15664070149581105
17318	kf	2	0.7655371113614846
17318	kf	3	1.0
17318	kf	4	0.22808154705910533
17319	kd	0	
17319	kd	1	
17319	kd	2	
17319	kd	3	
17319	kd	4	
17319	kd	5	
17319	kd	6	
17319	kd	7	
17319	kd	8	
17319	kd	9	
17319	kf	0	0.34354179598975493
17319	kf	1	0.6315401377787674
17319	kf	2	0.6833840811556208
17319	kf	3	0.7759904625443648
17319	kf	4	1.0
17319	kf	5	0.5738964328628742
17319	kf	6	0.643518037410226
17319	kf	7	0.8132609686468468
17319	kf	8	0.16814985543475083
17319	kf	9	0.7242349366290948
17320	kd	0	
17320	kd	1	
17320	kd	2	
17320	kd	3	
17320	kd	4	
17320	kf	0	0.5718593251987162
17320	kf	1	0.47827684187166836
17320	kf	2	0.559843486388441
17320	kf	3	0.053553943684906756
17320	kf	4	1.0
17321	kd	0	
17321	kd	1	
17321	kd	2	
17321	kd	3	
17321	kd	4	
17321	kd	5	
17321	kd	6	
17321	kf	0	0.9340489633927506
17321	kf	1	0.12565922473953361
17321	kf	2	0.5907546430066124
17321	kf	3	1.0
17321	kf	4	0.3359955800428417
17321	kf	5	0.485612254858936
17321	kf	6	0.8439387364151781
17322	kd	0	
17322	kd	1	
17322	kd	2	
17322	kd	3	
17322	kd	4	
17322	kd	5	
17322	kd	6	
17322	kd	7	
17322	kd	8	
17322	kd	9	
17322	kd	10	
17322	kd	11	
17322	kf	0	1.0
17322	kf	1	0.9244516176009754
17322	kf	2	0.938087622208164
17322	kf	3	0.6074672169140277
17322	kf	4	0.7817066054683032
17322	kf	5	0.5433047411874026
17322	kf	6	0.3023177097816087
17322	kf	7	0.6867894126950151
17322	kf	8	0.14311441798531016
17322	kf	9	0.07694283722221788
17322	kf	10	0.2429412858701609
17322	kf	11	0.5659559421216818
17323	kd	0	
17323	kd	1	
17323	kd	2	
17323	kd	3	
17323	kd	4	
17323	kd	5	
17323	kd	6	
17323	kd	7	
17323	kd	8	
17323	kd	9	
17323	kd	10	
17323	kf	0	0.4200716813134554
17323	kf	1	0.6685432240396371
17323	kf	2	1.0
17323	kf	3	0.152293153009816
17323	kf	4	0.5040668486352621
17323	kf	5	0.23648086542366234
17323	kf	6	0.3945992604415384
17323	kf	7	0.7446155218673046
17323	kf	8	0.4332862753343904
17323	kf	9	0.6656642663675548
17323	kf	10	0.9480950876004168
17324	kd	0	
17324	kd	1	
17324	kd	2	
17324	kd	3	
17324	kd	4	
17324	kd	5	
17324	kd	6	
17324	kd	7	
17324	kd	8	
17324	kd	9	
17324	kf	0	0.6619187390808008
17324	kf	1	0.015889611917360248
17324	kf	2	1.0
17324	kf	3	0.22155059173329308
17324	kf	4	0.6732077991509221
17324	kf	5	0.4632478423990644
17324	kf	6	0.9968466370483875
17324	kf	7	0.805619096879605
17324	kf	8	0.7240699714189108
17324	kf	9	0.32038446640981594
17325	kd	0	
17325	kd	1	
17325	kd	2	
17325	kd	3	
17325	kd	4	
17325	kf	0	1.0
17325	kf	1	0.3180878084158167
17325	kf	2	0.9308096099537885
17325	kf	3	0.5483782882103553
17325	kf	4	0.17586896495639393
17326	kd	0	
17326	kd	1	
17326	kd	2	
17326	kd	3	
17326	kd	4	
17326	kd	5	
17326	kd	6	
17326	kd	7	
17326	kd	8	
17326	kf	0	0.32071784854936786
17326	kf	1	0.09141088645452468
17326	kf	2	0.7488900877701298
17326	kf	3	1.0
17326	kf	4	0.996127399438996
17326	kf	5	0.10336882070558785
17326	kf	6	0.8261715084864731
17326	kf	7	0.8012323094565953
17326	kf	8	0.8312452450471489
17327	kd	0	
17327	kd	1	
17327	kd	2	
17327	kd	3	
17327	kd	4	
17327	kd	5	
17327	kd	6	
17327	kd	7	
17327	kd	8	
17327	kd	9	
17327	kf	0	0.3806274096774841
17327	kf	1	0.6566049194607514
17327	kf	2	0.5555240130670244
17327	kf	3	0.5177308339927039
17327	kf	4	0.5433918383201849
17327	kf	5	0.8199590230703728
17327	kf	6	0.7593825822175166
17327	kf	7	0.5338663351374994
17327	kf	8	0.9481161913978987
17327	kf	9	1.0
17328	kd	0	
17328	kd	1	
17328	kd	2	
17328	kd	3	
17328	kd	4	
17328	kd	5	
17328	kf	0	1.0
17328	kf	1	0.5753020261732015
17328	kf	2	0.808775058190944
17328	kf	3	0.9145702677749054
17328	kf	4	0.7847601665616957
17328	kf	5	0.82125855279974
17329	kd	0	
17329	kd	1	
17329	kd	2	
17329	kd	3	
17329	kf	0	0.9430338890028372
17329	kf	1	0.9006260670470965
17329	kf	2	1.0
17329	kf	3	0.8557232618213172
17330	kd	0	
17330	kd	1	
17330	kd	2	
17330	kd	3	
17330	kd	4	
17330	kf	0	0.5698725109064188
17330	kf	1	1.0
17330	kf	2	0.45016645401902566
17330	kf	3	0.3529465319562811
17330	kf	4	0.9610897880260776
17331	kd	0	
17331	kd	1	
17331	kd	2	
17331	kd	3	
17331	kf	0	1.0
17331	kf	1	0.7030659697734065
17331	kf	2	0.30496207906501765
17331	kf	3	0.2634641902598179
17332	kd	0	
17332	kd	1	
17332	kd	2	
17332	kf	0	0.29019110045210617
17332	kf	1	1.0
17332	kf	2	0.4183836789661449
17333	kd	0	
17333	kd	1	
17333	kd	2	
17333	kd	3	
17333	kd	4	
17333	kf	0	0.3500536485303086
17333	kf	1	0.8619753730822068
17333	kf	2	0.14557062159187037
17333	kf	3	1.0
17333	kf	4	0.9591375787970274
17334	kd	0	
17334	kd	1	
17334	kd	2	
17334	kf	0	1.0
17334	kf	1	0.6686340048708435
17334	kf	2	0.8370553281050851
17335	kd	0	
17335	kd	1	
17335	kd	2	
17335	kd	3	
17335	kf	0	0.848786945551972
17335	kf	1	0.10885452673252763
17335	kf	2	0.11055266516046469
17335	kf	3	1.0
17336	kd	0	
17336	kd	1	
17336	kf	0	0.7999824012020919
17336	kf	1	1.0
17337	kd	0	
17337	kd	1	
17337	kd	2	
17337	kd	3	
17337	kd	4	
17337	kd	5	
17337	kd	6	
17337	kd	7	
17337	kd	8	
17337	kd	9	
17337	kd	10	
17337	kf	0	0.19044643643498488
17337	kf	1	0.38939144998950426
17337	kf	2	0.39279166680612054
17337	kf	3	1.0
17337	kf	4	0.9471479512187838
17337	kf	5	0.8958096314341626
17337	kf	6	0.30472401232177754
17337	kf	7	0.13235017016273998
17337	kf	8	0.2783403083366729
17337	kf	9	0.9898767900642793
17337	kf	10	0.9814521933837347
17338	kd	0	
17338	kd	1	
17338	kd	2	
17338	kd	3	
17338	kd	4	
17338	kd	5	
17338	kd	6	
17338	kd	7	
17338	kf	0	0.9654045372627479
17338	kf	1	0.7881180918156182
17338	kf	2	1.0
17338	kf	3	0.2898268242902955
17338	kf	4	0.473311031565955
17338	kf	5	0.008609731481508386
17338	kf	6	0.060810614459997574
17338	kf	7	0.40336490473126174
17339	kd	0	
17339	kd	1	
17339	kd	2	
17339	kd	3	
17339	kd	4	
17339	kd	5	
17339	kd	6	
17339	kd	7	
17339	kd	8	
17339	kd	9	
17339	kd	10	
17339	kd	11	
17339	kf	0	0.9157637017651197
17339	kf	1	0.9422057356060576
17339	kf	2	0.32810037104920203
17339	kf	3	0.7456076666474114
17339	kf	4	0.6204962197896358
17339	kf	5	0.9607101644350823
17339	kf	6	0.08338314785974169
17339	kf	7	0.960718062888066
17339	kf	8	1.0
17339	kf	9	0.9770938420954026
17339	kf	10	0.9157726866323541
17339	kf	11	0.847651996709918
17340	kd	0	
17340	kd	1	
17340	kd	2	
17340	kd	3	
17340	kd	4	
17340	kd	5	
17340	kd	6	
17340	kd	7	
17340	kd	8	
17340	kf	0	0.45505122586476726
17340	kf	1	0.16889075024546724
17340	kf	2	0.5250050701796054
17340	kf	3	0.7358074619521053
17340	kf	4	0.7339301887007444
17340	kf	5	1.0
17340	kf	6	0.8756191182296922
17340	kf	7	0.9953887437121834
17340	kf	8	0.5056031074816092
17341	kd	0	
17341	kd	1	
17341	kd	2	
17341	kd	3	
17341	kf	0	0.02236494375542276
17341	kf	1	0.2549494867686073
17341	kf	2	1.0
17341	kf	3	0.5753375132610998
17342	kd	0	
17342	kd	1	
17342	kd	2	
17342	kd	3	
17342	kd	4	
17342	kf	0	1.0
17342	kf	1	0.07213074118995871
17342	kf	2	0.8827377689057399
17342	kf	3	0.5650885343283979
17342	kf	4	0.7378697282976578
17343	kd	0	
17343	kd	1	
17343	kd	2	
