realization	parameter	index	value
128	kf	4	0.37978811011370905
128	kf	5	0.3703018136316738
128	kf	6	0.9978812694416966
128	kf	7	0.7647455864183429
128	kf	8	0.29846337005137313
128	kf	9	0.9954939853050064
129	kd	0	
129	kd	1	
129	kd	2	
129	kd	3	
129	kd	4	
129	kd	5	
129	kd	6	
129	kd	7	
129	kf	0	0.597232707582194
129	kf	1	0.7290929938605596
129	kf	2	0.8837308022678422
129	kf	3	0.06588351351300968
129	kf	4	0.016627595811546755
129	kf	5	0.04482230992313537
129	kf	6	0.030129094844051504
129	kf	7	1.0
130	kd	0	
130	kd	1	
130	kd	2	
130	kd	3	
130	kd	4	
130	kd	5	
130	kd	6	
130	kd	7	
130	kd	8	
130	kd	9	
130	kf	0	0.0895623595768158
130	kf	1	0.7918939654895248
130	kf	2	1.0
130	kf	3	0.9916573667692965
130	kf	4	0.29483376074177503
130	kf	5	0.10975005910232856
130	kf	6	0.8926766397466723
130	kf	7	0.6729896941418085
130	kf	8	0.6916661582735444
130	kf	9	0.693914615709007
131	kd	0	
131	kd	1	
131	kd	2	
131	kd	3	
131	kd	4	
131	kd	5	
131	kd	6	
131	kd	7	
131	kd	8	
131	kd	9	
131	kd	10	
131	kf	0	0.587570120627629
131	kf	1	0.6604332719769967
131	kf	2	1.0
131	kf	3	0.7576928688455021
131	kf	4	0.4713202670405464
131	kf	5	0.7172663515773731
131	kf	6	0.8312376129715167
131	kf	7	0.899425379257534
131	kf	8	0.4525702115747327
131	kf	9	0.910037540428719
131	kf	10	0.4420032395733878
132	kd	0	
132	kd	1	
132	kd	2	
132	kd	3	
132	kd	4	
132	kd	5	
132	kd	6	
132	kd	7	
132	kd	8	
132	kd	9	
132	kd	10	
132	kf	0	0.4599546098346849
132	kf	1	0.6134029540212398
132	kf	2	0.19932491302886984
132	kf	3	0.7852902816615487
132	kf	4	0.9608059628781399
132	kf	5	0.48404992798572344
132	kf	6	0.9171253709618516
132	kf	7	1.0
132	kf	8	0.12260533465901413
132	kf	9	0.590373222895416
132	kf	10	0.8283693649929804
133	kd	0	
133	kd	1	
133	kd	2	
133	kd	3	
133	kd	4	
133	kd	5	
133	kd	6	
133	kd	7	
133	kd	8	
133	kf	0	0.07856010764994187
133	kf	1	0.9472493385399942
133	kf	2	0.7098515537114095
133	kf	3	0.45424841112023373
133	kf	4	0.2949094903888632
133	kf	5	1.0
133	kf	6	0.3335374399223245
133	kf	7	0.8914222357335322
133	kf	8	0.26950866945907953
134	kd	0	
134	kd	1	
134	kd	2	
134	kd	3	
134	kd	4	
134	kd	5	
134	kf	0	0.014944516198657672
134	kf	1	0.3734833511508143
134	kf	2	0.765968155159753
134	kf	3	1.0
134	kf	4	0.47537975682541567
134	kf	5	0.5523885091321048
135	kd	0	
135	kd	1	
135	kd	2	
135	kd	3	
135	kd	4	
135	kd	5	
135	kd	6	
135	kd	7	
135	kd	8	
135	kd	9	
135	kf	0	0.22873405249266415
135	kf	1	0.2285323830620013
135	kf	2	0.24692102495853274
135	kf	3	1.0
135	kf	4	0.41685640586933714
135	kf	5	0.6162965546011451
135	kf	6	0.7160856050756086
135	kf	7	0.026576197549495046
135	kf	8	0.7771621668270502
135	kf	9	0.8751380317841151
136	kd	0	
136	kd	1	
136	kd	2	
136	kd	3	
136	kd	4	
136	kd	5	
136	kd	6	
136	kd	7	
136	kd	8	
136	kf	0	0.6521881079981501
136	kf	1	0.5874299957611862
136	kf	2	0.6095263102383411
136	kf	3	0.15631048212252613
136	kf	4	0.7725146994150721
136	kf	5	0.612818659412323
136	kf	6	0.004355236452411953
136	kf	7	0.10605388773498438
136	kf	8	1.0
137	kd	0	
137	kd	1	
137	kd	2	
137	kd	3	
137	kd	4	
137	kd	5	
137	kd	6	
137	kd	7	
137	kd	8	
137	kf	0	0.3115769638784946
137	kf	1	0.6596141087722586
137	kf	2	0.29373004904197525
137	kf	3	0.8236321963939501
137	kf	4	0.4705047903235806
137	kf	5	0.443436803666153
137	kf	6	0.9828550669342666
137	kf	7	0.8222854056605282
137	kf	8	1.0
138	kd	0	
138	kd	1	
138	kd	2	
138	kf	0	1.0
138	kf	1	0.9399650358756539
138	kf	2	0.5001960438680056
139	kd	0	
139	kd	1	
139	kd	2	
139	kd	3	
139	kd	4	
139	kd	5	
139	kd	6	
139	kd	7	
139	kd	8	
139	kd	9	
139	kd	10	
139	kf	0	0.8338491446804979
139	kf	1	0.9983948643540206
139	kf	2	0.27649590063156565
139	kf	3	0.49607811017729203
139	kf	4	0.9110459547850972
139	kf	5	0.5582105781770714
139	kf	6	1.0
139	kf	7	0.5890867698676381
139	kf	8	0.4284493974365632
139	kf	9	0.3076233097763902
139	kf	10	0.6210024990030806
140	kd	0	
140	kd	1	
140	kd	2	
140	kd	3	
140	kd	4	
140	kd	5	
140	kd	6	
140	kd	7	
140	kd	8	
140	kd	9	
140	kd	10	
140	kf	0	0.37680199522265234
140	kf	1	0.26445235778077353
140	kf	2	0.007660209185888941
140	kf	3	0.06361375434647457
140	kf	4	0.3271657796867197
140	kf	5	0.3484015591918985
140	kf	6	0.23377620818168932
140	kf	7	1.0
140	kf	8	0.03367519464684694
140	kf	9	0.7604892227680514
140	kf	10	0.9915864678481787
141	kd	0	
141	kd	1	
141	kd	2	
141	kd	3	
141	kd	4	
141	kd	5	
141	kd	6	
141	kf	0	0.3683277583777096
141	kf	1	0.6249066766685382
141	kf	2	0.41992289419632434
141	kf	3	0.8638164320477708
141	kf	4	1.0
141	kf	5	0.9061305252074746
141	kf	6	0.6673639902919328
142	kd	0	
142	kd	1	
142	kd	2	
142	kd	3	
142	kd	4	
142	kd	5	
142	kd	6	
142	kd	7	
142	kd	8	
142	kd	9	
142	kd	10	
142	kf	0	1.0
142	kf	1	0.8429559408209294
142	kf	2	0.6079930858545554
142	kf	3	0.8545330843225334
142	kf	4	0.23463459969882872
142	kf	5	0.9140003764149444
142	kf	6	0.8400718935928027
142	kf	7	0.12633587194524146
142	kf	8	0.810763186077592
142	kf	9	0.2023732194773107
142	kf	10	0.28381238446718177
143	kd	0	
143	kd	1	
143	kd	2	
143	kd	3	
143	kd	4	
143	kd	5	
143	kf	0	0.5261362241784671
143	kf	1	0.6316038798411945
143	kf	2	0.14722665133138618
143	kf	3	1.0
143	kf	4	0.9317450682865076
143	kf	5	0.13532514010180813
144	kd	0	
144	kd	1	
144	kd	2	
144	kd	3	
144	kd	4	
144	kd	5	
144	kd	6	
144	kd	7	
144	kd	8	
144	kf	0	1.0
144	kf	1	0.774436142317458
144	kf	2	0.7102041968753209
144	kf	3	0.4199836964186705
144	kf	4	0.24522653246119286
144	kf	5	0.9116595606389453
144	kf	6	0.5347384303181852
144	kf	7	0.5851672342888703
144	kf	8	0.7982714921343405
145	kd	0	
145	kd	1	
145	kd	2	
145	kd	3	
145	kd	4	
145	kf	0	0.6727975324141613
145	kf	1	1.0
145	kf	2	0.9198649868832912
145	kf	3	0.22777160766759583
145	kf	4	0.7320103354844706
146	kd	0	
146	kd	1	
146	kd	2	
146	kd	3	
146	kd	4	
146	kd	5	
146	kd	6	
146	kd	7	
146	kf	0	0.23448405613655243
146	kf	1	0.03077195558017262
146	kf	2	0.16921997369339573
146	kf	3	0.7821035725599598
146	kf	4	0.6223383991169099
146	kf	5	0.33731088575559126
146	kf	6	0.8951373912969315
146	kf	7	1.0
147	kd	0	
147	kd	1	
147	kd	2	
147	kd	3	
147	kd	4	
147	kd	5	
147	kd	6	
147	kd	7	
147	kd	8	
147	kd	9	
147	kd	10	
147	kd	11	
147	kf	0	0.8917829230047313
147	kf	1	1.0
147	kf	2	0.8852953163739307
147	kf	3	0.10907734227738904
147	kf	4	0.40814461400351526
147	kf	5	0.09224225792980668
147	kf	6	0.24382496810563564
147	kf	7	0.904226446737119
147	kf	8	0.4523889714906697
147	kf	9	0.0822485612556354
147	kf	10	0.769342527619364
147	kf	11	0.5255185220107057
148	kd	0	
148	kd	1	
148	kd	2	
148	kd	3	
148	kd	4	
148	kd	5	
148	kd	6	
148	kd	7	
148	kd	8	
148	kf	0	0.5131913079523114
148	kf	1	0.6627487144386724
148	kf	2	1.0
148	kf	3	0.292371814929657
148	kf	4	0.6474045092280027
148	kf	5	0.901468453846123
148	kf	6	0.15581678136982
148	kf	7	0.016992777726185113
148	kf	8	0.09702351774081332
149	kd	0	
149	kd	1	
149	kd	2	
149	kd	3	
149	kd	4	
149	kf	0	0.9162225796278941
149	kf	1	0.5646529548142417
149	kf	2	0.1380893158292171
149	kf	3	1.0
149	kf	4	0.010641621053213014
150	kd	0	
150	kd	1	
150	kd	2	
150	kd	3	
150	kd	4	
150	kd	5	
150	kd	6	
150	kf	0	0.29344732420048764
150	kf	1	1.0
150	kf	2	0.48945678626039507
150	kf	3	0.03660845734129084
150	kf	4	0.45488820004028313
150	kf	5	0.44119799719229463
150	kf	6	0.3948005836380903
151	kd	0	
151	kd	1	
151	kd	2	
151	kd	3	
151	kd	4	
151	kd	5	
151	kd	6	
151	kd	7	
151	kf	0	0.8611404418936655
151	kf	1	0.580717042325531
151	kf	2	0.04270791800503575
151	kf	3	0.7049490026680284
151	kf	4	0.5164861932141933
151	kf	5	0.8463826756887243
151	kf	6	0.2267461508564395
151	kf	7	1.0
152	kd	0	
152	kd	1	
152	kd	2	
152	kd	3	
152	kf	0	1.0
152	kf	1	0.8087070347628276
152	kf	2	0.9939585407990073
152	kf	3	0.9016595365879111
153	kd	0	
153	kd	1	
153	kd	2	
153	kd	3	
153	kd	4	
153	kd	5	
153	kd	6	
153	kd	7	
153	kd	8	
153	kd	9	
153	kd	10	
153	kd	11	
153	kf	0	0.6903891725845741
153	kf	1	0.5630031401110744
153	kf	2	0.5123817000145297
153	kf	3	0.33193713793144064
153	kf	4	1.0
153	kf	5	0.6987273602084747
153	kf	6	0.3203093890947839
153	kf	7	0.6327776445482938
153	kf	8	0.07903341043597538
153	kf	9	0.9577209759494264
153	kf	10	0.6467114548846788
153	kf	11	0.035143561213581136
154	kd	0	
154	kd	1	
154	kd	2	
154	kf	0	0.5367548511218942
154	kf	1	1.0
154	kf	2	0.7129835592755689
155	kd	0	
155	kd	1	
155	kd	2	
155	kd	3	
155	kd	4	
155	kd	5	
155	kd	6	
155	kd	7	
155	kd	8	
155	kf	0	0.44028830128474783
155	kf	1	0.5671951356431124
155	kf	2	1.0
155	kf	3	0.7640023831629371
155	kf	4	0.04825997006464222
155	kf	5	0.815180380730359
155	kf	6	0.9937668298540981
155	kf	7	0.8584803345053751
155	kf	8	0.0426871514747394
156	kd	0	
156	kd	1	
156	kd	2	
156	kd	3	
156	kd	4	
156	kd	5	
156	kd	6	
156	kd	7	
156	kd	8	
156	kd	9	
156	kd	10	
156	kf	0	0.9376951171848642
156	kf	1	1.0
156	kf	2	0.11340336942962592
156	kf	3	0.7242549117271783
156	kf	4	0.86357252599494
156	kf	5	0.919233785942348
156	kf	6	0.4619219211772746
156	kf	7	0.8238197296517785
156	kf	8	0.7318751137607771
156	kf	9	0.7389304787236246
156	kf	10	0.7139137064442516
157	kd	0	
157	kd	1	
157	kd	2	
157	kd	3	
157	kd	4	
157	kd	5	
157	kd	6	
157	kf	0	0.0940049189744933
157	kf	1	0.5200622101361005
157	kf	2	0.7938947394761378
157	kf	3	0.049921844234243576
157	kf	4	1.0
157	kf	5	0.4192857471872047
157	kf	6	0.21559602539062123
158	kd	0	
158	kd	1	
158	kd	2	
158	kd	3	
158	kd	4	
158	kd	5	
158	kd	6	
158	kd	7	
158	kd	8	
158	kf	0	0.24816607076366168
158	kf	1	0.6930970255608726
158	kf	2	0.29627898293842103
158	kf	3	0.8899475814338879
158	kf	4	0.5033515972860252
158	kf	5	0.09684757986124753
158	kf	6	0.8195279614490243
158	kf	7	0.1970194048290333
158	kf	8	1.0
159	kd	0	
159	kd	1	
159	kd	2	
159	kd	3	
159	kd	4	
159	kd	5	
159	kd	6	
159	kd	7	
159	kd	8	
159	kd	9	
159	kd	10	
159	kf	0	0.8732841491930025
159	kf	1	0.5964397380938754
159	kf	2	0.6950383674800154
159	kf	3	0.32691519586297096
159	kf	4	0.3518411646663417
159	kf	5	0.46921524885644805
159	kf	6	1.0
159	kf	7	0.1954846295024277
159	kf	8	0.5164988220297373
159	kf	9	0.17851332236502795
159	kf	10	0.12738426866756286
160	kd	0	
160	kd	1	
160	kd	2	
160	kd	3	
160	kd	4	
160	kd	5	
160	kd	6	
160	kf	0	0.43380085765600174
160	kf	1	0.3514115514551812
160	kf	2	0.37046807767103407
160	kf	3	0.6990733509839068
160	kf	4	1.0
160	kf	5	0.3162342218322122
160	kf	6	0.18996204609946288
161	kd	0	
161	kd	1	
161	kd	2	
161	kf	0	1.0
161	kf	1	0.9234314938072739
161	kf	2	0.8239681836700992
162	kd	0	
162	kd	1	
162	kd	2	
162	kd	3	
162	kd	4	
162	kd	5	
162	kf	0	0.983907522302826
162	kf	1	1.0
162	kf	2	0.9693937290676987
162	kf	3	0.8215921744277124
162	kf	4	0.40259103100771876
162	kf	5	0.09664500133318904
163	kd	0	
163	kd	1	
163	kd	2	
163	kd	3	
163	kd	4	
163	kd	5	
163	kd	6	
163	kd	7	
163	kd	8	
163	kd	9	
163	kf	0	0.5692951950178383
163	kf	1	0.9300559676546875
163	kf	2	0.4617716170503821
163	kf	3	0.7264482255324164
163	kf	4	0.6773422223569361
163	kf	5	0.8690066452728874
163	kf	6	0.7269303580143387
163	kf	7	0.06334344601611562
163	kf	8	1.0
163	kf	9	0.337455823600614
164	kd	0	
164	kd	1	
164	kd	2	
164	kf	0	0.5829608366819576
164	kf	1	1.0
164	kf	2	0.29314671227353883
165	kd	0	
165	kd	1	
165	kd	2	
165	kd	3	
165	kd	4	
165	kd	5	
165	kd	6	
165	kd	7	
165	kf	0	0.2467626528898833
165	kf	1	0.7670357957973898
165	kf	2	0.1123036024093136
165	kf	3	0.0030254375191405168
165	kf	4	0.7785457751548337
165	kf	5	0.7843259616608088
165	kf	6	1.0
165	kf	7	0.20404260167971172
166	kd	0	
166	kd	1	
166	kd	2	
166	kd	3	
166	kd	4	
166	kd	5	
166	kd	6	
166	kd	7	
166	kd	8	
166	kd	9	
166	kd	10	
166	kd	11	
166	kf	0	0.6416213258478103
166	kf	1	0.053837153612952736
166	kf	2	0.7195318555465666
166	kf	3	0.08557041934341361
166	kf	4	0.4505767115547379
166	kf	5	0.5634610254848131
166	kf	6	0.9211369865386231
166	kf	7	0.6582278271498415
166	kf	8	1.0
166	kf	9	0.9490094240861158
166	kf	10	0.2609625340777104
166	kf	11	0.6161716668167612
167	kd	0	
167	kd	1	
167	kd	2	
167	kd	3	
167	kd	4	
167	kd	5	
167	kd	6	
167	kf	0	0.4087223371653128
167	kf	1	0.3218313846082201
167	kf	2	1.0
167	kf	3	0.29805971339518156
167	kf	4	0.9582790253919528
167	kf	5	0.9975124186423985
167	kf	6	0.024080110788811542
168	kd	0	
168	kd	1	
168	kd	2	
168	kd	3	
168	kd	4	
168	kd	5	
168	kf	0	0.2885134862000042
168	kf	1	0.5870545090998865
168	kf	2	0.3936426083860254
168	kf	3	0.17720524201365218
168	kf	4	1.0
168	kf	5	0.8646101538907488
169	kd	0	
169	kd	1	
169	kd	2	
169	kd	3	
169	kd	4	
169	kd	5	
169	kd	6	
169	kd	7	
169	kf	0	0.22361415955173486
169	kf	1	0.2432205455539158
169	kf	2	0.25477990941049244
169	kf	3	0.561020573265683
169	kf	4	1.0
169	kf	5	0.20417877468217516
169	kf	6	0.07159127081022479
169	kf	7	0.4223940690193875
170	kd	0	
170	kd	1	
170	kd	2	
170	kd	3	
170	kd	4	
170	kd	5	
170	kd	6	
170	kd	7	
170	kd	8	
170	kd	9	
170	kd	10	
170	kf	0	0.943601325403588
170	kf	1	0.9287923896555962
170	kf	2	0.7026536716916585
170	kf	3	0.909108102595244
170	kf	4	0.5497963564368091
170	kf	5	1.0
170	kf	6	0.3327185256353253
170	kf	7	0.031092152237092406
170	kf	8	0.7104141564046076
170	kf	9	0.16844304472511554
170	kf	10	0.9055762054543841
171	kd	0	
171	kd	1	
171	kd	2	
171	kd	3	
171	kd	4	
171	kd	5	
171	kd	6	
171	kd	7	
171	kd	8	
171	kd	9	
171	kd	10	
171	kd	11	
171	kf	0	0.03687375905806042
171	kf	1	0.3998942270943666
171	kf	2	0.18492010868821548
171	kf	3	0.4569774310344592
171	kf	4	0.8199455560068555
171	kf	5	0.7402602808916833
171	kf	6	0.6109787224379762
171	kf	7	1.0
171	kf	8	0.24202704480625822
171	kf	9	0.23499748389033182
171	kf	10	0.9257133556673595
171	kf	11	0.30285272873870733
172	kd	0	
172	kd	1	
172	kd	2	
172	kd	3	
172	kd	4	
172	kd	5	
172	kd	6	
172	kf	0	0.23292451714825693
172	kf	1	0.976178826328467
172	kf	2	1.0
172	kf	3	0.6693687107489839
172	kf	4	0.40277143420342826
172	kf	5	0.75085474656072
172	kf	6	0.7969890253439431
173	kd	0	
173	kd	1	
173	kd	2	
173	kd	3	
173	kd	4	
173	kf	0	0.11377582241402365
173	kf	1	0.8006138124279959
173	kf	2	0.10922307362884537
173	kf	3	0.24889701155648986
173	kf	4	1.0
174	kd	0	
174	kd	1	
174	kd	2	
174	kd	3	
174	kd	4	
174	kf	0	0.6872136580937298
174	kf	1	0.7364519757714914
174	kf	2	0.4804511774077974
174	kf	3	0.977988922260088
174	kf	4	1.0
175	kd	0	
175	kd	1	
175	kd	2	
175	kd	3	
175	kd	4	
175	kf	0	0.05386011191639383
175	kf	1	1.0
175	kf	2	0.7111906684308901
175	kf	3	0.7072386152635375
175	kf	4	0.8489158737363465
176	kd	0	
176	kd	1	
176	kd	2	
176	kd	3	
176	kd	4	
176	kd	5	
176	kd	6	
176	kf	0	0.4129979350280315
176	kf	1	0.38743309947805515
176	kf	2	0.23592237263591037
176	kf	3	1.0
176	kf	4	0.9082534541536635
176	kf	5	0.1407885010350474
176	kf	6	0.7086413433170715
177	kd	0	
177	kd	1	
177	kd	2	
177	kd	3	
177	kd	4	
177	kd	5	
177	kd	6	
177	kd	7	
177	kd	8	
177	kd	9	
177	kd	10	
177	kd	11	
177	kf	0	0.7160594117669811
177	kf	1	0.7174172192622095
177	kf	2	0.6083077497404024
177	kf	3	0.6820701290445408
177	kf	4	0.5325369701737549
177	kf	5	0.3237788174700102
177	kf	6	0.6706852504344827
177	kf	7	0.7560453151916863
177	kf	8	0.5290339107874109
177	kf	9	1.0
177	kf	10	0.9930727439762249
177	kf	11	0.018085387976745058
178	kd	0	
178	kd	1	
178	kd	2	
178	kd	3	
178	kd	4	
178	kd	5	
178	kd	6	
178	kd	7	
178	kd	8	
178	kd	9	
178	kd	10	
178	kf	0	0.5186985574048347
178	kf	1	0.8599651648906836
178	kf	2	0.13781451345023982
178	kf	3	0.1221457222181609
178	kf	4	0.5011048948970815
178	kf	5	0.6423587084340852
178	kf	6	0.3297322073134702
178	kf	7	1.0
178	kf	8	0.01838079229412712
178	kf	9	0.873260491065921
178	kf	10	0.2933112897500291
179	kd	0	
179	kd	1	
179	kd	2	
179	kf	0	0.6529416132331104
179	kf	1	0.09786419645971235
179	kf	2	1.0
180	kd	0	
180	kd	1	
180	kd	2	
180	kd	3	
180	kd	4	
180	kf	0	1.0
180	kf	1	0.5992256711212999
180	kf	2	0.35426490638518454
180	kf	3	0.8824694341672752
180	kf	4	0.05338409016727003
181	kd	0	
181	kd	1	
181	kd	2	
181	kd	3	
181	kd	4	
181	kd	5	
181	kd	6	
181	kf	0	0.6786684847054578
181	kf	1	0.8587989610452146
181	kf	2	0.5564261624268085
181	kf	3	0.2877647103233923
181	kf	4	1.0
181	kf	5	0.6112117305113981
181	kf	6	0.04561801953064773
182	kd	0	
182	kd	1	
182	kd	2	
182	kd	3	
182	kd	4	
182	kd	5	
182	kd	6	
182	kd	7	
182	kd	8	
182	kf	0	0.2312104198934316
182	kf	1	0.3785079125958837
182	kf	2	1.0
182	kf	3	0.6526550481266096
182	kf	4	0.5080937402061942
182	kf	5	0.6248126257759209
182	kf	6	0.504223064549899
182	kf	7	0.13281853983452083
182	kf	8	0.7170815514097617
183	kd	0	
183	kd	1	
183	kd	2	
183	kd	3	
183	kd	4	
183	kd	5	
183	kd	6	
183	kd	7	
183	kd	8	
183	kd	9	
183	kf	0	0.7480391634075053
183	kf	1	0.6558746172629933
183	kf	2	1.0
183	kf	3	0.368462153142188
183	kf	4	0.8937587452950703
183	kf	5	0.5245485603589989
183	kf	6	0.9414235387548885
183	kf	7	0.4657548831195022
183	kf	8	0.3605156861010428
183	kf	9	0.09076417235151016
184	kd	0	
184	kd	1	
184	kd	2	
184	kd	3	
184	kd	4	
184	kd	5	
184	kd	6	
184	kd	7	
184	kd	8	
184	kf	0	1.0
184	kf	1	0.9165081091900703
184	kf	2	0.5083904567266397
184	kf	3	0.5388575723743783
184	kf	4	0.2193573132676098
184	kf	5	0.9587958631664002
184	kf	6	0.15159147042414747
184	kf	7	0.21138753861237494
184	kf	8	0.5682399570419002
185	kd	0	
185	kd	1	
185	kd	2	
185	kd	3	
185	kd	4	
185	kd	5	
185	kd	6	
185	kd	7	
185	kd	8	
185	kf	0	0.25189024073172306
185	kf	1	0.7718287723610096
185	kf	2	0.15180529343211085
185	kf	3	0.6430337746059649
185	kf	4	1.0
185	kf	5	0.14278240935355566
185	kf	6	0.16199673462900743
185	kf	7	0.5321338915665627
185	kf	8	0.28998530396046485
186	kd	0	
186	kd	1	
186	kd	2	
186	kd	3	
186	kd	4	
186	kd	5	
186	kf	0	0.4401636265104754
186	kf	1	0.6582295197499146
186	kf	2	0.5637958535177953
186	kf	3	1.0
186	kf	4	0.15951906592806425
186	kf	5	0.8269434517056324
187	kd	0	
187	kd	1	
187	kd	2	
187	kd	3	
187	kd	4	
187	kd	5	
187	kd	6	
187	kd	7	
187	kd	8	
187	kd	9	
187	kd	10	
187	kd	11	
187	kf	0	0.7172069074398087
187	kf	1	0.8261048486179005
187	kf	2	0.4777598949354257
187	kf	3	0.4655317560298125
187	kf	4	0.30324526510365346
187	kf	5	0.5641578567666766
187	kf	6	0.2956128828381689
187	kf	7	0.28233536573536105
187	kf	8	0.44360412851475894
187	kf	9	0.21488133458179418
187	kf	10	0.9262373047589023
187	kf	11	1.0
188	kd	0	
188	kd	1	
188	kd	2	
188	kd	3	
188	kd	4	
188	kd	5	
188	kd	6	
188	kd	7	
188	kd	8	
188	kd	9	
188	kd	10	
188	kd	11	
188	kf	0	0.233210938753986
188	kf	1	0.7182326496759631
188	kf	2	0.38448838814250014
188	kf	3	0.505395076825296
188	kf	4	0.2397256654252279
188	kf	5	0.12040603264552581
188	kf	6	0.45084021502234256
188	kf	7	0.043426793814911296
188	kf	8	0.3721362893861985
188	kf	9	1.0
188	kf	10	0.9528794410143822
188	kf	11	0.7445975753366469
189	kd	0	
189	kd	1	
189	kd	2	
189	kd	3	
189	kf	0	0.40577364842897845
189	kf	1	0.8638771634572183
189	kf	2	1.0
189	kf	3	0.8186370021026456
190	kd	0	
190	kd	1	
190	kd	2	
190	kd	3	
190	kd	4	
190	kd	5	
190	kd	6	
190	kd	7	
190	kf	0	1.0
190	kf	1	0.6571352282194161
190	kf	2	0.14994325450626772
190	kf	3	0.3559064355886477
190	kf	4	0.46414757283212543
190	kf	5	0.1317122403016924
190	kf	6	0.014538974317598936
190	kf	7	0.3185924464991785
191	kd	0	
191	kd	1	
191	kd	2	
191	kd	3	
191	kd	4	
191	kd	5	
191	kd	6	
191	kd	7	
191	kd	8	
191	kd	9	
191	kd	10	
191	kf	0	0.3641277096425522
191	kf	1	0.2848482380001149
191	kf	2	0.226095386856529
191	kf	3	0.5153704080876023
191	kf	4	0.4576951503590787
191	kf	5	1.0
191	kf	6	0.27750788617656236
191	kf	7	0.9409807218710451
191	kf	8	0.4962402660150957
191	kf	9	0.6487673904194788
191	kf	10	0.13606255983269172
192	kd	0	
192	kd	1	
192	kd	2	
192	kd	3	
192	kd	4	
192	kd	5	
192	kd	6	
192	kd	7	
192	kd	8	
192	kd	9	
192	kd	10	
192	kf	0	0.22863281184103035
192	kf	1	0.33689778028984724
192	kf	2	0.2511480582001957
192	kf	3	0.35715925562371015
192	kf	4	0.6755043229959999
192	kf	5	0.01644130126859634
192	kf	6	0.5303591676200022
192	kf	7	0.9662448537803845
192	kf	8	0.3017169909315333
192	kf	9	1.0
192	kf	10	0.11464278866690858
193	kd	0	
193	kd	1	
193	kd	2	
193	kd	3	
193	kd	4	
193	kd	5	
193	kd	6	
193	kd	7	
193	kd	8	
193	kd	9	
193	kf	0	0.653763927253294
193	kf	1	0.7666934831437777
193	kf	2	1.0
193	kf	3	0.6563398372786158
193	kf	4	0.3308855342709086
193	kf	5	0.7767403794335523
193	kf	6	0.03617059253180881
193	kf	7	0.46421525451490064
193	kf	8	0.5103824426783504
193	kf	9	0.9636741770694778
194	kd	0	
194	kd	1	
194	kd	2	
194	kd	3	
194	kd	4	
194	kd	5	
194	kd	6	
194	kf	0	0.6570110210074751
194	kf	1	0.17315957497297538
194	kf	2	0.605350375970442
194	kf	3	0.3437905279899908
194	kf	4	1.0
194	kf	5	0.4256313077750175
194	kf	6	0.9470832120178816
195	kd	0	
195	kd	1	
195	kd	2	
195	kd	3	
195	kd	4	
195	kd	5	
195	kf	0	0.17665399491459086
195	kf	1	1.0
195	kf	2	0.09411916010325146
195	kf	3	0.881285685684723
195	kf	4	0.958970242391008
195	kf	5	0.6446906853170292
196	kd	0	
196	kd	1	
196	kd	2	
196	kd	3	
196	kd	4	
196	kd	5	
196	kd	6	
196	kd	7	
196	kd	8	
196	kd	9	
196	kd	10	
196	kd	11	
196	kf	0	0.9470276450851058
196	kf	1	0.16299533110346984
196	kf	2	0.9035903918453035
196	kf	3	0.5915242452563059
196	kf	4	0.7149221600021838
196	kf	5	0.9859651827002324
196	kf	6	1.0
196	kf	7	0.2623383390161097
196	kf	8	0.3771362989216878
196	kf	9	0.7645374863050525
196	kf	10	0.1276129743081645
196	kf	11	0.1793720476470892
197	kd	0	
197	kd	1	
197	kd	2	
197	kd	3	
197	kd	4	
197	kd	5	
197	kd	6	
197	kd	7	
197	kd	8	
197	kd	9	
197	kd	10	
197	kd	11	
197	kf	0	0.5814589953711806
197	kf	1	0.4394122286348656
197	kf	2	0.4322758824342802
197	kf	3	0.8780257733598983
197	kf	4	0.41190849402668855
197	kf	5	0.5364207284465045
197	kf	6	0.702666147298035
197	kf	7	0.4723263709108231
197	kf	8	0.6419437431686861
197	kf	9	1.0
197	kf	10	0.459984681533729
197	kf	11	0.010545949770366863
198	kd	0	
198	kd	1	
198	kd	2	
198	kd	3	
198	kf	0	0.5570426938035218
198	kf	1	0.08792763772987182
198	kf	2	0.9583828334389072
198	kf	3	1.0
199	kd	0	
199	kd	1	
199	kd	2	
199	kd	3	
199	kd	4	
199	kd	5	
199	kd	6	
199	kd	7	
199	kd	8	
199	kf	0	0.6803643405868339
199	kf	1	0.568647342647651
199	kf	2	0.983151081608144
199	kf	3	0.3323442553286459
199	kf	4	1.0
199	kf	5	0.6265085243953201
199	kf	6	0.5809105667744293
199	kf	7	0.42910007163725866
199	kf	8	0.8105429040023954
200	kd	0	
200	kd	1	
200	kd	2	
200	kd	3	
200	kf	0	1.0
200	kf	1	0.2964761617471386
200	kf	2	0.2220494608089224
200	kf	3	0.9882598332144887
201	kd	0	
201	kd	1	
201	kd	2	
201	kd	3	
201	kd	4	
201	kd	5	
201	kd	6	
201	kd	7	
201	kf	0	0.40395877450426415
201	kf	1	1.0
201	kf	2	0.8429719033186694
201	kf	3	0.36336280719693775
201	kf	4	0.13146501660260196
201	kf	5	0.23741897388706146
201	kf	6	0.5339775171777734
201	kf	7	0.6487776156466034
202	kd	0	
202	kd	1	
202	kd	2	
202	kd	3	
202	kd	4	
